id,match_date,team_1,team_2,t1_points,t2_points,t1_world_rank,t2_world_rank,winner
3544,2020-07-05,EVIL GENIUSES,GEN.G,3,0,8,18,t1
3545,2020-07-05,VITALITY,BIG,2,3,2,7,t2
3546,2020-07-04,GEN.G,LIQUID,2,1,18,10,t1
3547,2020-07-03,LIQUID,EVIL GENIUSES,0,2,10,8,t2
3548,2020-07-03,VITALITY,BIG,2,1,2,7,t1
3549,2020-07-02,100 THIEVES,GEN.G,0,2,19,18,t2
3550,2020-07-02,FURIA,CLOUD9,1,2,6,20,t2
3551,2020-07-01,EVIL GENIUSES,GEN.G,2,0,8,18,t1
3552,2020-07-01,ENCE,G2,0,2,17,3,t2
3553,2020-07-01,FNATIC,BIG,0,2,5,7,t2
3554,2020-06-30,100 THIEVES,LIQUID,1,2,19,10,t2
3555,2020-06-30,ENCE,FAZE,2,0,17,4,t1
3556,2020-06-29,NIP,FNATIC,0,2,13,6,t2
3557,2020-06-28,GEN.G,CLOUD9,2,1,19,20,t1
3558,2020-06-28,FURIA,LIQUID,0,2,5,11,t2
3559,2020-06-28,NATUS VINCERE,SPIRIT,2,0,4,18,t1
3560,2020-06-28,FAZE,BIG,0,2,3,8,t2
3561,2020-06-28,FNATIC,G2,2,0,6,1,t1
3562,2020-06-27,100 THIEVES,CLOUD9,2,0,17,20,t1
3563,2020-06-27,LIQUID,EVIL GENIUSES,0,2,11,9,t2
3564,2020-06-26,MIBR,FURIA,0,2,14,5,t2
3565,2020-06-26,FNATIC,MOUSESPORTS,2,0,6,12,t1
3566,2020-06-25,GEN.G,CLOUD9,0,2,19,20,t2
3567,2020-06-25,EVIL GENIUSES,FURIA,2,1,9,5,t1
3568,2020-06-25,FAZE,BIG,0,2,3,8,t2
3569,2020-06-24,LIQUID,MIBR,2,0,11,14,t1
3570,2020-06-24,G2,FNATIC,2,0,1,6,t1
3571,2020-06-22,BIG,COMPLEXITY,2,0,8,20,t1
3572,2020-06-21,MIBR,EVIL GENIUSES,0,2,18,12,t2
3573,2020-06-21,COMPLEXITY,VITALITY,2,1,20,10,t1
3574,2020-06-21,FAZE,VITALITY,0,2,3,10,t2
3575,2020-06-20,FURIA,EVIL GENIUSES,1,2,4,12,t2
3576,2020-06-20,NATUS VINCERE,VITALITY,1,2,6,10,t2
3577,2020-06-20,COMPLEXITY,FAZE,2,0,20,3,t1
3578,2020-06-19,MIBR,EVIL GENIUSES,2,1,18,12,t1
3579,2020-06-19,NIP,VITALITY,0,2,11,10,t2
3580,2020-06-19,G2,NATUS VINCERE,1,2,1,6,t2
3581,2020-06-18,FURIA,LIQUID,2,1,4,7,t1
3582,2020-06-18,VITALITY,FAZE,0,2,10,3,t2
3583,2020-06-18,NATUS VINCERE,COMPLEXITY,1,2,6,20,t2
3584,2020-06-17,LIQUID,EVIL GENIUSES,1,2,7,12,t2
3585,2020-06-17,G2,ENCE,2,1,1,14,t1
3586,2020-06-16,FURIA,MIBR,0,2,4,18,t2
3587,2020-06-16,NATUS VINCERE,NIP,2,0,6,11,t1
3588,2020-06-15,FAZE,ENCE,2,1,7,18,t1
3589,2020-06-15,G2,VITALITY,0,2,2,10,t2
3590,2020-06-15,MAD LIONS,NIP,1,2,17,13,t2
3591,2020-06-14,FURIA,LIQUID,3,0,8,6,t1
3592,2020-06-13,100 THIEVES,LIQUID,0,2,11,6,t2
3593,2020-06-13,LIQUID,CLOUD9,2,0,6,19,t1
3594,2020-06-12,MIBR,CLOUD9,0,2,14,19,t2
3595,2020-06-12,LIQUID,GEN.G,2,0,6,12,t1
3596,2020-06-12,NATUS VINCERE,FAZE,0,2,1,7,t2
3597,2020-06-11,FURIA,100 THIEVES,2,1,8,11,t1
3598,2020-06-11,FAZE,NIP,2,1,7,13,t1
3599,2020-06-11,NATUS VINCERE,MAD LIONS,2,0,1,17,t1
3600,2020-06-10,VITALITY,NIP,1,2,10,13,t2
3601,2020-06-10,FNATIC,MAD LIONS,1,2,3,17,t2
3602,2020-06-09,G2,NATUS VINCERE,2,0,2,1,t1
3603,2020-06-09,ASTRALIS,NIP,1,2,4,13,t2
3604,2020-06-08,MAD LIONS,SPIRIT,2,0,15,13,t1
3605,2020-06-08,COMPLEXITY,FNATIC,1,2,17,3,t2
3606,2020-06-07,GEN.G,EVIL GENIUSES,0,2,14,9,t2
3607,2020-06-07,NIP,VITALITY,1,2,12,10,t2
3608,2020-06-06,EVIL GENIUSES,MIBR,1,2,9,18,t2
3609,2020-06-06,FURIA,GEN.G,2,0,8,14,t1
3610,2020-06-06,FNATIC,VITALITY,0,2,3,10,t2
3611,2020-06-05,MIBR,CLOUD9,2,1,18,16,t1
3612,2020-06-05,MOUSESPORTS,ASTRALIS,2,0,5,2,t1
3613,2020-06-04,100 THIEVES,CLOUD9,14,16,11,16,t2
3614,2020-06-04,MOUSESPORTS,MAD LIONS,15,15,5,15,draw
3615,2020-06-03,MIBR,GEN.G,15,15,18,14,draw
3616,2020-06-03,EVIL GENIUSES,CLOUD9,16,14,9,16,t1
3617,2020-06-03,ASTRALIS,VITALITY,6,16,2,10,t2
3618,2020-06-03,FNATIC,MOUSESPORTS,16,14,3,5,t1
3619,2020-06-02,FURIA,GEN.G,16,8,8,14,t1
3620,2020-06-02,VITALITY,NIP,15,15,10,12,draw
3621,2020-06-01,EVIL GENIUSES,100 THIEVES,16,12,9,11,t1
3622,2020-06-01,FURIA,MIBR,13,16,8,18,t2
3623,2020-06-01,FNATIC,MAD LIONS,10,16,3,12,t2
3624,2020-06-01,ASTRALIS,NIP,7,16,1,13,t2
3625,2020-05-31,NATUS VINCERE,MOUSESPORTS,3,2,2,4,t1
3626,2020-05-30,LIQUID,100 THIEVES,0,2,6,11,t2
3627,2020-05-30,GEN.G,CLOUD9,0,2,15,16,t2
3628,2020-05-30,MOUSESPORTS,OG,2,1,4,17,t1
3629,2020-05-30,GODSENT,SPIRIT,1,2,20,14,t2
3630,2020-05-30,NATUS VINCERE,FAZE,2,1,2,7,t1
3631,2020-05-29,EVIL GENIUSES,100 THIEVES,2,1,9,11,t1
3632,2020-05-29,FNATIC,OG,0,2,3,17,t2
3633,2020-05-29,NATUS VINCERE,NIP,2,0,2,13,t1
3634,2020-05-29,G2,FAZE,0,2,5,7,t2
3635,2020-05-28,100 THIEVES,CLOUD9,2,0,11,16,t1
3636,2020-05-28,VITALITY,NIP,2,0,10,13,t1
3637,2020-05-27,EVIL GENIUSES,GEN.G,1,2,9,15,t2
3638,2020-05-27,FNATIC,FAZE,0,2,3,7,t2
3639,2020-05-27,NATUS VINCERE,VITALITY,2,1,2,10,t1
3640,2020-05-26,100 THIEVES,GEN.G,2,0,11,15,t1
3641,2020-05-26,FNATIC,GODSENT,2,1,3,20,t1
3642,2020-05-26,FAZE,SPIRIT,2,1,7,14,t1
3643,2020-05-25,EVIL GENIUSES,CLOUD9,1,2,9,16,t2
3644,2020-05-25,FAZE,GODSENT,2,1,7,18,t1
3645,2020-05-25,FNATIC,SPIRIT,0,2,3,17,t2
3646,2020-05-24,MOUSESPORTS,MAD LIONS,0,2,4,13,t2
3647,2020-05-23,LIQUID,MIBR,2,0,6,15,t1
3648,2020-05-21,LIQUID,FURIA,1,2,6,9,t2
3649,2020-05-21,ASTRALIS,G2,0,2,1,5,t2
3650,2020-05-20,MIBR,FURIA,0,2,15,9,t2
3651,2020-05-17,ASTRALIS,G2,3,0,1,6,t1
3652,2020-05-16,G2,FAZE,2,1,6,7,t1
3653,2020-05-15,ASTRALIS,FAZE,2,0,1,7,t1
3654,2020-05-15,VITALITY,G2,1,2,13,6,t2
3655,2020-05-14,VITALITY,NIP,2,1,13,11,t1
3656,2020-05-13,ASTRALIS,G2,2,0,1,6,t1
3657,2020-05-13,FAZE,NIP,2,1,7,11,t1
3658,2020-05-12,VITALITY,GODSENT,2,0,13,20,t1
3659,2020-05-10,CLOUD9,LIQUID,2,1,20,5,t1
3660,2020-05-09,FURIA,LIQUID,2,0,11,5,t1
3661,2020-05-09,FNATIC,NIP,1,2,2,13,t2
3662,2020-05-08,GODSENT,MOUSESPORTS,2,0,17,4,t1
3663,2020-05-07,LIQUID,100 THIEVES,2,0,5,10,t1
3664,2020-05-05,FAZE,GODSENT,2,0,7,17,t1
3665,2020-05-03,MIBR,FURIA,0,2,15,11,t2
3666,2020-05-03,MOUSESPORTS,G2,2,1,4,6,t1
3667,2020-05-03,VIRTUS.PRO,NATUS VINCERE,2,0,20,2,t1
3668,2020-05-02,FNATIC,VITALITY,1,2,1,9,t2
3669,2020-05-02,FORZE,SPIRIT,0,2,17,19,t2
3670,2020-05-01,LIQUID,FURIA,0,2,5,11,t2
3671,2020-05-01,MOUSESPORTS,FAZE,0,2,4,8,t2
3672,2020-04-30,NIP,ASTRALIS,1,2,13,3,t2
3673,2020-04-28,ASTRALIS,VITALITY,2,0,3,9,t1
3674,2020-04-26,G2,FAZE,0,2,5,8,t2
3675,2020-04-25,LIQUID,MIBR,2,0,6,15,t1
3676,2020-04-25,ASTRALIS,FNATIC,1,2,2,3,t2
3677,2020-04-24,EVIL GENIUSES,100 THIEVES,1,2,7,9,t2
3678,2020-04-23,GODSENT,G2,0,2,18,5,t2
3679,2020-04-22,VITALITY,NIP,1,2,10,13,t2
3680,2020-04-20,SPIRIT,FORZE,2,0,22,18,t1
3681,2020-04-19,FORZE,OG,2,1,18,14,t1
3682,2020-04-19,MIBR,MAD LIONS,1,2,17,13,t2
3683,2020-04-19,VIRTUS.PRO,FORZE,1,2,19,18,t2
3684,2020-04-18,FORZE,GODSENT,1,2,18,20,t2
3685,2020-04-14,MAD LIONS,MIBR,1,2,13,17,t2
3686,2020-04-12,LIQUID,EVIL GENIUSES,3,0,6,7,t1
3687,2020-04-12,FNATIC,MOUSESPORTS,3,2,5,4,t1
3688,2020-04-11,FURIA,EVIL GENIUSES,0,2,11,7,t2
3689,2020-04-11,ASTRALIS,MOUSESPORTS,1,2,2,4,t2
3690,2020-04-11,BIG,VIRTUS.PRO,2,0,17,18,t1
3691,2020-04-10,LIQUID,EVIL GENIUSES,2,0,6,7,t1
3692,2020-04-09,FURIA,MIBR,2,0,11,19,t1
3693,2020-04-09,NATUS VINCERE,FNATIC,0,2,1,5,t2
3694,2020-04-09,FAZE,OG,2,0,9,14,t1
3695,2020-04-09,ASTRALIS,MOUSESPORTS,2,0,2,4,t1
3696,2020-04-08,ASTRALIS,OG,2,0,2,14,t1
3697,2020-04-08,FAZE,NATUS VINCERE,1,2,9,1,t2
3698,2020-04-08,MOUSESPORTS,FNATIC,0,2,4,5,t2
3699,2020-04-07,FAZE,ASTRALIS,0,2,9,2,t2
3700,2020-04-07,MOUSESPORTS,NATUS VINCERE,2,0,4,1,t1
3701,2020-04-07,OG,FNATIC,2,1,14,5,t1
3702,2020-04-06,FAZE,MOUSESPORTS,1,2,9,4,t2
3703,2020-04-06,NATUS VINCERE,OG,2,1,1,15,t1
3704,2020-04-06,ASTRALIS,FNATIC,1,2,2,5,t2
3705,2020-04-05,MOUSESPORTS,OG,2,0,4,15,t1
3706,2020-04-05,ASTRALIS,NATUS VINCERE,1,2,2,1,t2
3707,2020-04-05,FAZE,FNATIC,1,2,10,5,t2
3708,2020-04-04,VITALITY,OG,1,2,9,15,t2
3709,2020-04-04,FNATIC,NIP,2,1,5,12,t1
3710,2020-04-03,LIQUID,EVIL GENIUSES,2,1,6,7,t1
3711,2020-04-03,100 THIEVES,FURIA,1,2,8,11,t2
3712,2020-04-03,MOUSESPORTS,G2,2,0,4,3,t1
3713,2020-04-03,FAZE,OG,2,0,10,15,t1
3714,2020-04-02,VIRTUS.PRO,OG,2,1,20,15,t1
3715,2020-04-01,EVIL GENIUSES,FURIA,2,1,7,11,t1
3716,2020-04-01,G2,VIRTUS.PRO,2,0,3,20,t1
3717,2020-03-31,MOUSESPORTS,VIRTUS.PRO,2,0,4,20,t1
3718,2020-03-31,G2,OG,0,2,3,15,t2
3719,2020-03-30,FAZE,VIRTUS.PRO,2,0,7,18,t1
3720,2020-03-29,LIQUID,FURIA,1,2,6,12,t2
3721,2020-03-29,G2,FAZE,2,1,3,7,t1
3722,2020-03-29,MOUSESPORTS,OG,1,2,4,19,t2
3723,2020-03-28,LIQUID,100 THIEVES,2,0,6,9,t1
3724,2020-03-28,MOUSESPORTS,FAZE,2,1,4,7,t1
3725,2020-03-27,EVIL GENIUSES,100 THIEVES,1,2,8,9,t2
3726,2020-03-24,ASTRALIS,VITALITY,2,1,2,10,t1
3727,2020-03-24,NATUS VINCERE,FNATIC,2,0,1,5,t1
3728,2020-03-23,NATUS VINCERE,COMPLEXITY,2,1,1,14,t1
3729,2020-03-23,MAD LIONS,C0NTACT,2,0,13,19,t1
3730,2020-03-22,VITALITY,NIP,2,0,10,12,t1
3731,2020-03-21,BIG,COMPLEXITY,1,2,18,17,t2
3732,2020-03-20,NIP,GODSENT,2,0,12,16,t1
3733,2020-03-19,FNATIC,COMPLEXITY,2,0,5,17,t1
3734,2020-03-19,NATUS VINCERE,BIG,0,2,1,18,t2
3735,2020-03-18,ASTRALIS,GODSENT,2,0,2,16,t1
3736,2020-03-17,FNATIC,BIG,1,2,5,18,t2
3737,2020-03-16,ASTRALIS,NIP,0,2,2,12,t2
3738,2020-03-08,GODSENT,OG,2,1,18,16,t1
3739,2020-03-07,COMPLEXITY,GODSENT,2,0,15,18,t1
3740,2020-03-01,G2,NATUS VINCERE,0,3,8,6,t2
3741,2020-02-29,NATUS VINCERE,ASTRALIS,2,0,6,1,t1
3742,2020-02-29,FNATIC,G2,1,2,4,8,t2
3743,2020-02-28,NATUS VINCERE,LIQUID,2,0,6,3,t1
3744,2020-02-28,FNATIC,100 THIEVES,2,0,4,10,t1
3745,2020-02-27,100 THIEVES,MOUSESPORTS,2,1,10,2,t1
3746,2020-02-27,NATUS VINCERE,FAZE,2,1,6,9,t1
3747,2020-02-27,G2,LIQUID,2,0,8,3,t1
3748,2020-02-27,ASTRALIS,FNATIC,2,0,1,4,t1
3749,2020-02-27,100 THIEVES,EVIL GENIUSES,2,1,10,5,t1
3750,2020-02-27,MAD LIONS,MOUSESPORTS,0,2,11,2,t2
3751,2020-02-26,LIQUID,EVIL GENIUSES,2,1,3,5,t1
3752,2020-02-26,VITALITY,FAZE,1,2,7,9,t2
3753,2020-02-26,G2,MOUSESPORTS,2,1,8,2,t1
3754,2020-02-26,NIP,NATUS VINCERE,0,2,12,6,t2
3755,2020-02-26,VIRTUS.PRO,MAD LIONS,1,2,19,11,t2
3756,2020-02-25,NATUS VINCERE,FNATIC,1,2,6,4,t2
3757,2020-02-25,VITALITY,ASTRALIS,0,2,7,1,t2
3758,2020-02-25,MAD LIONS,EVIL GENIUSES,1,2,11,5,t2
3759,2020-02-25,LIQUID,VIRTUS.PRO,2,0,3,19,t1
3760,2020-02-24,100 THIEVES,G2,0,2,10,8,t2
3761,2020-02-24,NATUS VINCERE,FAZE,2,1,6,9,t1
3762,2020-02-24,NIP,VITALITY,0,2,14,7,t2
3763,2020-02-24,ASTRALIS,CLOUD9,2,0,1,20,t1
3764,2020-02-23,ENCE,MIBR,1,2,11,16,t2
3765,2020-02-15,100 THIEVES,EVIL GENIUSES,0,2,10,5,t2
3766,2020-02-14,100 THIEVES,G2,0,2,10,8,t2
3767,2020-02-09,NATUS VINCERE,VITALITY,2,0,8,6,t1
3768,2020-02-08,NATUS VINCERE,ASTRALIS,2,1,8,1,t1
3769,2020-02-07,NATUS VINCERE,VITALITY,0,2,8,6,t2
3770,2020-02-06,MOUSESPORTS,NATUS VINCERE,3,1,2,8,t1
3771,2020-02-05,MOUSESPORTS,MAD LIONS,2,1,2,16,t1
3772,2020-02-02,FAZE,LIQUID,2,0,8,3,t1
3773,2020-02-02,NIP,LIQUID,0,2,11,3,t2
3774,2020-02-02,HEROIC,MAD LIONS,0,2,14,16,t2
3775,2020-02-02,VIRTUS.PRO,MOUSESPORTS,0,2,19,2,t2
3776,2020-02-01,FAZE,LIQUID,2,0,8,3,t1
3777,2020-02-01,NIP,MIBR,2,1,11,15,t1
3778,2020-02-01,MOUSESPORTS,MAD LIONS,2,0,2,16,t1
3779,2020-02-01,HEROIC,VIRTUS.PRO,0,2,14,19,t2
3780,2020-01-31,LIQUID,MIBR,2,0,3,15,t1
3781,2020-01-31,FAZE,NIP,2,0,8,11,t1
3782,2020-01-25,VIRTUS.PRO,CLOUD9,0,2,19,17,t2
3783,2020-01-24,HEROIC,MAD LIONS,10,16,16,18,t2
3784,2020-01-19,HEROIC,FORZE,0,2,16,13,t2
3785,2020-01-19,CR4ZY,FORZE,0,2,20,13,t2
3786,2020-01-10,CLOUD9,MIBR,3,1,18,14,t1
